182147,22/05/2022,IA/N-0004297,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,42,82.30095238
182148,22/05/2022,IA/N-0004298,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Cutting : 1007.006.0003,Piece,1,110.62
182149,24/05/2022,IA/N-0004299,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Land Cruiser #4502,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,30,82.301
182150,26/05/2022,IA/N-0004300,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3023,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,30,82.301
182151,26/05/2022,IA/N-0004301,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,35,82.30085714
182152,27/05/2022,IA/N-0004302,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.002.0007,Piece,1,180
182153,29/05/2022,IA/N-0004303,14100 SparePart,66020 RepMaintStructPlantInstal,,Unit #1,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Relay Protections : 0049.001.0014,Piece,1,1155
182154,29/05/2022,IA/N-0004304,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Spare accumulator,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0047,Piece,1,144877.5
182155,6/1/2022,IA/N-0004305,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #2,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0064,Piece,1,501037.5
182158,6/1/2022,IA/N-0004306,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Injector #3,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0009,Piece,2,2132.88
182159,6/2/2022,IA/N-0004307,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Maintenance at Power house,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,10,537.16
182160,6/2/2022,IA/N-0004308,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Injector #8,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0010,Piece,2,3317.81
182161,6/2/2022,IA/N-0004309,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Spare injector use,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0060,Piece,2,1412.5
182162,6/3/2022,IA/N-0004310,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,54,82.30092593
182163,6/3/2022,IA/N-0004311,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,35,82.30085714
182164,6/3/2022,IA/N-0004312,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,60,82.30083333
182165,6/3/2022,IA/N-0004313,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,50,82.3008
182166,6/3/2022,IA/N-0004314,14100 SparePart,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0008,Piece,1,3672.5
182167,6/4/2022,IA/N-0004315,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #5,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,40,537.16
182168,6/5/2022,IA/N-0004316,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Enclosure : Panel Board : 2007.002.0002,Piece,1,390.81
182169,6/5/2022,IA/N-0004317,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3023,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,55,82.30090909
182170,6/5/2022,IA/N-0004318,14100 SparePart,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0008,Piece,2,3672.5
182171,6/6/2022,IA/N-0004319,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Grinding : 1007.002.0001,Piece,1,44.25
182172,6/6/2022,IA/N-0004320,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,74,82.30094595
182173,6/6/2022,IA/N-0004321,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,5,82.3
182174,6/6/2022,IA/N-0004322,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,HVAC Pump,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : HVAC : 0095.001.0031,Piece,2,1050
182175,6/7/2022,IA/N-0004323,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,10,82.301
182176,6/7/2022,IA/N-0004324,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Tractor,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,25,82.3008
182177,6/9/2022,IA/N-0004325,14100 SparePart,66900 OtherRepMaintCost,,Unit #3,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0057,Litre,20,537.16
182178,6/9/2022,IA/N-0004326,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Maintenance at Power house,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0069,Piece,1,38577.08
182179,6/10/2022,IA/N-0004327,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,32,82.3009375
182180,6/10/2022,IA/N-0004328,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Prado #3481,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,42,82.30095238
182181,6/10/2022,IA/N-0004329,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Enclosure : Panel Board : 2007.002.0002,Piece,1,390.82
182182,6/12/2022,IA/N-0004330,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Tractor,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,28,82.30071429
182183,13/06/2022,IA/N-0004331,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Chiller at Power house,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Relay Protections : 0049.001.0015,Piece,1,1155
182184,14/06/2022,IA/N-0004332,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Injector #3,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Miscellaneous : 0134.001.0022,metre,2,60
182188,14/06/2022,IA/N-0004333,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Rectifire #2 at Powerhouse,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : DC Supply : 0097.001.0001,Piece,1,624101.3
182189,14/06/2022,IA/N-0004334,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Chiller at Power house,Himal Power Ltd (NPR),Jun 2022 [Jestha 2079],Khimti JVC,,,KIRNE (N),Inv : Miscellaneous : 0134.006.0047,Piece,3,165
182190,15/06/2022,IA/N-0004335,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Cutting : 1007.006.0001,Piece,3,39.82
182193,16/06/2022,IA/N-0004336,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Cutting : 1007.006.0001,Piece,1,39.82
182194,16/06/2022,IA/N-0004337,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3480,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,64,82.3009375
182195,18/06/2022,IA/N-0004338,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Tractor,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,26,82.30076923
182196,22/06/2022,IA/N-0004339,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Prado #3478,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,43,82.30093023
182197,24/06/2022,IA/N-0004340,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Cutting : 1007.006.0001,Piece,2,39.82
182198,26/06/2022,IA/N-0004341,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #8392,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,63,82.30095238
182199,27/06/2022,IA/N-0004342,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Injector #3,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0008,Piece,4,3672.5
182200,30/06/2022,IA/N-0004343,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #4,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0034,Piece,1,12500
182201,7/1/2022,IA/N-0004344,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Emergency DG,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,600,82.3009
182202,7/1/2022,IA/N-0004345,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,55,82.30090909
182203,7/3/2022,IA/N-0004346,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,60,82.30083333
182204,7/4/2022,IA/N-0004347,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Street light use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Miscellaneous : 0134.005.0034,Piece,1,375
182205,7/7/2022,IA/N-0004348,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #3 and 5,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Turbine Governor : 0021.001.0034,Piece,2,12500
182206,7/8/2022,IA/N-0004349,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3023,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,51,82.30098039
182844,7/8/2022,IA/N-0004350,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Grinding : 1007.002.0001,Piece,1,44.25
182845,7/8/2022,IA/N-0004351,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Valve : Gate : 1005.003.0003,Piece,1,2225
182846,7/8/2022,IA/N-0004352,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,2,15
182847,7/8/2022,IA/N-0004353,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux #3482,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,24,82.30083333
182848,7/8/2022,IA/N-0004354,14100 SparePart,66900 OtherRepMaintCost,,Air condition maintenance at housing,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : HVAC : 0095.003.0017,Kilogram,2,1550
182849,7/8/2022,IA/N-0004355,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,38,82.30078947
182850,7/11/2022,IA/N-0004356,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,37,82.30081081
182851,7/11/2022,IA/N-0004357,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Tractor,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,46,82.30086957
182852,14/07/2022,IA/N-0004358,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,JCB,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,53,82.3009434
182853,14/07/2022,IA/N-0004359,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,56,82.30089286
182881,14/07/2022,IA/N-0004360,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0010,Piece,3,1215.5
182882,14/07/2022,IA/N-0004361,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Polishing : 1007.005.0005,Piece,5,417.418
182883,14/07/2022,IA/N-0004362,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,4,15
182884,15/07/2022,IA/N-0004363,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Housing area cable joint,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : AV : Connector : 2001.001.0002,Piece,2,18.32
182885,15/07/2022,IA/N-0004364,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0001,Piece,2,29
182886,16/07/2022,IA/N-0004365,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Diesel pipe line maintenance,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Steel : Clamp : 1000.011.0012,Piece,1,13.27
182887,16/07/2022,IA/N-0004366,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pipe Fitting : Coupling : 1001.011.0003,Piece,1,1310.06
182888,16/07/2022,IA/N-0004367,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Sealants : 1006.004.0001,Piece,3,15
182889,16/07/2022,IA/N-0004368,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pipe Fitting : Elbow : 1001.002.0010,Piece,2,51.765
182890,16/07/2022,IA/N-0004369,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Diesel pipe line maintenance,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Cutting : 1007.006.0004,Piece,1,315
182891,16/07/2022,IA/N-0004370,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Work shop use,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Steel : Clamp : 1000.011.0015,Piece,2,26.55
182892,16/07/2022,IA/N-0004371,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Diesel pipe line maintenance,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0001,Piece,1,24
182894,16/07/2022,IA/N-0004372,14000 RawMaterialSemiManufacture,78100 LossInventory,,Worn out # 294,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Adhesives : 1006.001.0002,Litre,1,575.22
184992,16/07/2022,IA/N-0004373,14100 SparePart,66900 OtherRepMaintCost,,Power house brake system,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Generator : 0022.001.0038,metre,6,104.44
185005,16/07/2022,IA/N-0004374,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #2,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0083,Piece,6,254.25
185006,16/07/2022,IA/N-0004375,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #3,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0083,Piece,8,254.25
185110,16/07/2022,IA/N-0004376,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,"Node #14, Unit #4",Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Computer : 0057.001.0002,Piece,1,487250.4
185111,16/07/2022,IA/N-0004377,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Inverter #2,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : AC Supply : 0098.001.0010,Piece,1,941143.74
185112,16/07/2022,IA/N-0004378,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Node #11 at Power house,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Computer : 0057.001.0002,Piece,1,487250.4
185113,16/07/2022,IA/N-0004379,14100 SparePart,70200 RepMaintMeansTransport,,JCB,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Wheel Loader : 0125.001.0035,Litre,15,719.15
185114,16/07/2022,IA/N-0004380,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Gases : 1014.002.0005,Piece,1,6500
185115,16/07/2022,IA/N-0004381,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Maintenance at Power house,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Gases : 1014.002.0005,Piece,1,6500
185126,16/07/2022,IA/N-0004382,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Drinking water supply line,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pipe Fitting : Nipple : 1001.004.0008,Piece,3,94
185130,15/07/2022,IA/N-0004383,14100 SparePart,66040 RepMaintElectroTechPlantInstal,IA/N-0003702- correction,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Cooling Water : 0093.001.0006,Piece,5,3356.62
185165,16/07/2022,IA/N-0004386,14100 SparePart,66100 RepMaintMachinery,,Spare parts of Wheel Loader write off,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Wheel Loader : 0125.001.0015,Piece,24,10.37708333
185166,15/07/2022,IA/N-0004387,14100 SparePart,29901 InventoryReceivedNotBilled,PO7681 Adjustment,Inventory Adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Generator : Diesel : 0100.001.0004,Litre,80,780.957
185228,16/07/2022,IA/N-0004394,14100 SparePart,66900 OtherRepMaintCost,,Generator cooling system,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Generator : 0022.001.0031,Litre,8,1260
185246,16/07/2022,IA/N-0004398,14100 SparePart,78100 LossInventory,,1pc missing while transporting from Aarport to CHPL,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0072,Piece,1,4899.57
185248,16/07/2022,IA/N-0004399,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Runner grinding,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Polishing : 1007.005.0005,Piece,100,504.9302
185249,16/07/2022,IA/N-0004400,14000 RawMaterialSemiManufacture,66900 OtherRepMaintCost,,Runner grinding,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Polishing : 1007.005.0005,Piece,100,512.54
185250,16/07/2022,IA/N-0004401,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,HVAC at Power house,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : HVAC : 0095.003.0026,Piece,1,47327.67
185251,16/07/2022,IA/N-0004402,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #1,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Valve : Inlet : 0017.001.0043,Piece,1,21470
185252,16/07/2022,IA/N-0004403,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #1,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0072,Piece,1,4899.57
185253,16/07/2022,IA/N-0004404,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #5,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0073,Piece,2,1676.19
185254,16/07/2022,IA/N-0004405,14100 SparePart,66030 RepMaintMachineTechPlantInstal,,Unit #2,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Pelton Turbine : 0020.001.0072,Piece,1,4899.57
185255,16/07/2022,IA/N-0004406,14100 SparePart,66040 RepMaintElectroTechPlantInstal,,Maintenance at Power house,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Control Panel : 0048.001.0027,Piece,100,95
185523,16/07/2022,IA/N-0004407,14000 RawMaterialSemiManufacture,78100 LossInventory,,Write of abrasive wheel,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Abrasive : Grinding : 1007.004.0002,Piece,100,408.788
187279,16/07/2022,IA/N-0004408,14100 SparePart,66900 OtherRepMaintCost,,Inventory adjustment,Himal Power Ltd (NPR),Jul 2022 [Ashad 2079],Khimti JVC,,,KIRNE (N),Inv : Miscellaneous : 0134.001.0006,Piece,1,2756.41
187280,17/07/2022,IA/N-0004409,14100 SparePart,66900 OtherRepMaintCost,,Drum cleaning,Himal Power Ltd (NPR),Aug 2022 [Shrawan 2079],Khimti JVC,,,KIRNE (N),Inv : Transformer : Main : 0027.001.0015,Litre,10,180.628
187281,18/07/2022,IA/N-0004410,14000 RawMaterialSemiManufacture,70001 DieselMeansTransport,,Hilux # 6264,Himal Power Ltd (NPR),Aug 2022 [Shrawan 2079],Khimti JVC,,,KIRNE (N),Inv : Fuel : 1014.001.0002,Litre,33,82.30090909
